# Teff   logg   Av   Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G_EDR3   Gaia_BP_EDR3   Gaia_RP_EDR3   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y     
  4250.0   1.0      0.0    -3.401512   -1.997665   -0.627333   0.04543     0.627396    -0.27649      -0.932268      0.49735        0.810108    1.10008    1.582791   2.228727   2.35965    -3.724724   -1.228954   -0.163434   0.159735    0.352952    0.441116    -4.105471   -1.237736   -0.236979   0.120804    0.299897    0.40972    
  4250.0   1.5      0.0    -3.204071   -1.944837   -0.629098   0.039992    0.623206    -0.276753     -0.92409       0.492493       0.805112    1.089105   1.573571   2.236023   2.360896   -3.553933   -1.211762   -0.169314   0.156376    0.348581    0.434423    -3.90864    -1.219819   -0.242679   0.116028    0.295185    0.406175   
  4250.0   2.0      0.0    -3.052443   -1.906165   -0.636184   0.03526     0.62088     -0.277748     -0.920566      0.489439       0.801982    1.080583   1.566383   2.242252   2.361996   -3.419876   -1.206233   -0.174663   0.154794    0.3463      0.430122    -3.758583   -1.213365   -0.248353   0.113185    0.292283    0.405101   
  4250.0   2.5      0.0    -2.948069   -1.878843   -0.64575    0.031953    0.620086    -0.278738     -0.919664      0.488018       0.800465    1.074328   1.56125    2.247367   2.363101   -3.327901   -1.209049   -0.178762   0.154552    0.345732    0.427757    -3.656543   -1.215091   -0.25291    0.111913    0.290893    0.405888   
  4250.0   3.0      0.0    -2.890502   -1.862101   -0.65663    0.030462    0.620974    -0.27933      -0.920689      0.488362       0.800643    1.070382   1.558283   2.25111    2.364183   -3.278613   -1.218988   -0.181266   0.155728    0.346805    0.427189    -3.601686   -1.223824   -0.25592    0.112303    0.291096    0.408244   
  4250.0   3.5      0.0    -2.876306   -1.855555   -0.668238   0.031       0.623961    -0.279222     -0.923322      0.490739       0.802843    1.06898    1.557696   2.253172   2.364952   -3.267621   -1.235332   -0.182066   0.158691    0.34976     0.428609    -3.589646   -1.238884   -0.257229   0.114643    0.293254    0.412283   
  4250.0   4.0      0.0    -2.899108   -1.859326   -0.680665   0.03414     0.630504    -0.277721     -0.927521      0.496288       0.808414    1.071126   1.559812   2.25236    2.363976   -3.286969   -1.25812    -0.180745   0.164862    0.355865    0.433135    -3.613085   -1.260315   -0.256509   0.120193    0.29875     0.41917    
  4250.0   4.5      0.0    -2.926298   -1.873544   -0.690004   0.04414     0.649293    -0.269373     -0.93155       0.512968       0.826897    1.084357   1.562521   2.232464   2.347064   -3.297572   -1.281382   -0.172625   0.183172    0.374266    0.448967    -3.635385   -1.282543   -0.250333   0.137416    0.317244    0.437222   
  4250.0   5.0      0.0    -2.912312   -1.885368   -0.690142   0.062364    0.679256    -0.251949     -0.929663      0.540534       0.857136    1.107325   1.562606   2.183869   2.308486   -3.263644   -1.293116   -0.15544    0.213058    0.40369     0.474772    -3.612492   -1.293833   -0.236313   0.166154    0.347642    0.465003   
  4500.0   -1.0     0.0    -3.2038     -1.816628   -0.463587   0.173079    0.703626    -0.159342     -0.774657      0.581624       0.856947    1.120414   1.546915   2.074978   2.188714   -3.599865   -1.052204   -0.031179   0.24312     0.392528    0.470404    -3.918072   -1.060556   -0.098766   0.21573     0.351297    0.440821   
  4500.0   -0.5     0.0    -3.2038     -1.816628   -0.463587   0.173079    0.703626    -0.159342     -0.774657      0.581624       0.856947    1.120414   1.546915   2.074978   2.188714   -3.599865   -1.052204   -0.031179   0.24312     0.392528    0.470404    -3.918072   -1.060556   -0.098766   0.21573     0.351297    0.440821   
  4500.0   0.0      0.0    -3.2038     -1.816628   -0.463587   0.173079    0.703626    -0.159342     -0.774657      0.581624       0.856947    1.120414   1.546915   2.074978   2.188714   -3.599865   -1.052204   -0.031179   0.24312     0.392528    0.470404    -3.918072   -1.060556   -0.098766   0.21573     0.351297    0.440821   
  4500.0   0.5      0.0    -2.984436   -1.737263   -0.448274   0.167357    0.69124     -0.157659     -0.752512      0.569641       0.845193    1.103352   1.534081   2.080675   2.190905   -3.411535   -1.006963   -0.036697   0.230776    0.379654    0.454087    -3.698472   -1.015189   -0.10134    0.202338    0.33949     0.425574   
  4500.0   1.0      0.0    -2.7917     -1.676626   -0.441273   0.160669    0.68203     -0.157636     -0.73824       0.560312       0.836553    1.090111   1.523751   2.085332   2.1919     -3.235791   -0.976482   -0.043424   0.221753    0.370593    0.442367    -3.50594    -0.984533   -0.106431   0.19214     0.330844    0.415385   
  4500.0   1.5      0.0    -2.63026    -1.630555   -0.440232   0.15379     0.675143    -0.158788     -0.729679      0.553023       0.830032    1.079512   1.515283   2.089582   2.192471   -3.083716   -0.957333   -0.050509   0.215188    0.36416     0.433876    -3.345515   -0.965084   -0.112746   0.184409    0.324354    0.408775   
  4500.0   2.0      0.0    -2.501343   -1.59528    -0.443466   0.147575    0.670235    -0.160421     -0.724936      0.547628       0.825223    1.070999   1.508411   2.093825   2.193095   -2.961982   -0.946719   -0.057029   0.210718    0.35982     0.427908    -3.218616   -0.953982   -0.119053   0.178886    0.319598    0.404968   
  4500.0   2.5      0.0    -2.407035   -1.569504   -0.45019    0.142565    0.667061    -0.162234     -0.72317       0.544009       0.821902    1.064293   1.502956   2.097704   2.193855   -2.875333   -0.943689   -0.062418   0.208033    0.357225    0.423989    -3.127307   -0.950233   -0.124588   0.17533     0.31632     0.403399   
  4500.0   3.0      0.0    -2.34803    -1.551472   -0.458801   0.139733    0.665919    -0.163358     -0.72299       0.54259        0.820378    1.059688   1.499267   2.101253   2.194971   -2.824241   -0.946632   -0.065685   0.20739     0.356584    0.422218    -3.071754   -0.952227   -0.128188   0.174071    0.314813    0.404062   
  4500.0   3.5      0.0    -2.325851   -1.54161    -0.468544   0.139396    0.666884    -0.163592     -0.724146      0.543473       0.820749    1.057283   1.497424   2.103979   2.196334   -2.808181   -0.955454   -0.066544   0.20877     0.357856    0.422483    -3.052631   -0.959904   -0.129501   0.17512     0.315142    0.406707   
  4500.0   4.0      0.0    -2.339797   -1.540377   -0.478918   0.141931    0.670266    -0.162662     -0.726452      0.546946       0.823295    1.05734    1.497671   2.105749   2.197907   -2.823757   -0.970231   -0.064649   0.212439    0.361235    0.424927    -3.068256   -0.973379   -0.128164   0.178736    0.317593    0.411393   
  4500.0   4.5      0.0    -2.387477   -1.548867   -0.490462   0.147485    0.676679    -0.16051      -0.730413      0.553472       0.82858     1.06024    1.500075   2.10603    2.198965   -2.866075   -0.99206    -0.059916   0.218966    0.367186    0.429901    -3.115387   -0.993739   -0.124184   0.185432    0.322744    0.418432   
  4500.0   5.0      0.0    -2.451235   -1.570263   -0.502623   0.157279    0.691536    -0.155105     -0.737053      0.56749        0.842702    1.070512   1.503216   2.094061   2.189969   -2.911631   -1.020125   -0.051157   0.233677    0.381485    0.442347    -3.173758   -1.020467   -0.117209   0.199962    0.336761    0.432935   
  4750.0   -1.0     0.0    -2.616542   -1.516016   -0.319654   0.255506    0.741052    -0.065546     -0.61507       0.625458       0.869294    1.095349   1.475522   1.936748   2.026118   -3.095006   -0.835509   0.05427     0.288246    0.400993    0.4635      -3.329723   -0.842105   -0.005059   0.267083    0.367692    0.44462    
  4750.0   -0.5     0.0    -2.616542   -1.516016   -0.319654   0.255506    0.741052    -0.065546     -0.61507       0.625458       0.869294    1.095349   1.475522   1.936748   2.026118   -3.095006   -0.835509   0.05427     0.288246    0.400993    0.4635      -3.329723   -0.842105   -0.005059   0.267083    0.367692    0.44462    
  4750.0   0.0      0.0    -2.616542   -1.516016   -0.319654   0.255506    0.741052    -0.065546     -0.61507       0.625458       0.869294    1.095349   1.475522   1.936748   2.026118   -3.095006   -0.835509   0.05427     0.288246    0.400993    0.4635      -3.329723   -0.842105   -0.005059   0.267083    0.367692    0.44462    
  4750.0   0.5      0.0    -2.427303   -1.450929   -0.309356   0.247931    0.726584    -0.066117     -0.597119      0.611359       0.855581    1.077446   1.463388   1.942042   2.029413   -2.923946   -0.799789   0.046936    0.273505    0.385335    0.444684    -3.141562   -0.806453   -0.009631   0.25146     0.353904    0.425482   
  4750.0   1.0      0.0    -2.264119   -1.400874   -0.304301   0.240315    0.715442    -0.067491     -0.584952      0.600216       0.845451    1.063893   1.453728   1.945343   2.030872   -2.769472   -0.774918   0.039361    0.262151    0.374008    0.430868    -2.979896   -0.781634   -0.015415   0.239151    0.343663    0.411831   
  4750.0   1.5      0.0    -2.130822   -1.364028   -0.303462   0.232963    0.706795    -0.069672     -0.577656      0.591387       0.83779     1.053451   1.446003   1.947795   2.031465   -2.640082   -0.759183   0.031946    0.253389    0.365712    0.420648    -2.848704   -0.765883   -0.02179    0.229493    0.33588     0.402154   
  4750.0   2.0      0.0    -2.026412   -1.336876   -0.305146   0.22622     0.700078    -0.072174     -0.573531      0.584396       0.831877    1.045247   1.439802   1.950011   2.031814   -2.539239   -0.749537   0.025066    0.246682    0.359622    0.413109    -2.747085   -0.756116   -0.028086   0.221994    0.329862    0.395476   
  4750.0   2.5      0.0    -1.949234   -1.316956   -0.308774   0.220662    0.695136    -0.074528     -0.5715        0.579226       0.82744     1.03882    1.434893   1.952327   2.032252   -2.467822   -0.744624   0.019338    0.241867    0.35534     0.407725    -2.673622   -0.750919   -0.033562   0.216564    0.325331    0.391227   
  4750.0   3.0      0.0    -1.898467   -1.302597   -0.313867   0.216708    0.691968    -0.076357     -0.570784      0.575914       0.824463    1.034024   1.431234   1.95468    2.033      -2.424969   -0.743524   0.015175    0.238933    0.352779    0.404314    -2.627106   -0.749337   -0.037685   0.213198    0.322269    0.389194   
  4750.0   3.5      0.0    -1.874945   -1.2931     -0.320025   0.21512     0.691002    -0.077104     -0.570803      0.574959       0.823339    1.031195   1.429085   1.956894   2.034194   -2.409551   -0.746053   0.013357    0.238284    0.352258    0.403128    -2.607644   -0.751157   -0.039631   0.212337    0.321061    0.389566   
  4750.0   4.0      0.0    -1.880044   -1.288949   -0.326988   0.216437    0.6926      -0.076475     -0.571435      0.576756       0.824435    1.030676   1.428708   1.958716   2.03585    -2.420221   -0.752699   0.014419    0.240233    0.354067    0.404397    -2.615688   -0.756861   -0.03885    0.214316    0.322065    0.392497   
  4750.0   4.5      0.0    -1.913708   -1.290985   -0.334955   0.220746    0.696889    -0.074525     -0.572967      0.581415       0.82789     1.03259    1.430237   1.960367   2.037976   -2.454916   -0.764398   0.018415    0.244843    0.358249    0.408103    -2.650717   -0.76739    -0.035316   0.219209    0.325395    0.397887   
  4750.0   5.0      0.0    -1.974495   -1.300826   -0.344484   0.228079    0.704172    -0.071398     -0.576025      0.589153       0.833995    1.037169   1.433682   1.96171    2.04022    -2.510533   -0.782491   0.025368    0.252376    0.365005    0.414364    -2.71077    -0.784078   -0.029075   0.227272    0.331342    0.4058     
  5000.0   -1.0     0.0    -2.13078    -1.245735   -0.202121   0.311305    0.753158    0.006626      -0.478405      0.645039       0.863706    1.057688   1.395445   1.792458   1.866469   -2.627722   -0.645725   0.112738    0.306043    0.392804    0.440369    -2.834606   -0.650574   0.062475    0.290776    0.364448    0.431582   
  5000.0   -0.5     0.0    -2.13078    -1.245735   -0.202121   0.311305    0.753158    0.006626      -0.478405      0.645039       0.863706    1.057688   1.395445   1.792458   1.866469   -2.627722   -0.645725   0.112738    0.306043    0.392804    0.440369    -2.834606   -0.650574   0.062475    0.290776    0.364448    0.431582   
  5000.0   0.0      0.0    -2.13078    -1.245735   -0.202121   0.311305    0.753158    0.006626      -0.478405      0.645039       0.863706    1.057688   1.395445   1.792458   1.866469   -2.627722   -0.645725   0.112738    0.306043    0.392804    0.440369    -2.834606   -0.650574   0.062475    0.290776    0.364448    0.431582   
  5000.0   0.5      0.0    -2.048736   -1.22563    -0.219091   0.282897    0.719626    -0.012478     -0.485083      0.61211        0.834818    1.030315   1.378189   1.798455   1.874942   -2.525517   -0.645166   0.084298    0.270905    0.361697    0.407883    -2.749263   -0.65037    0.03639     0.254665    0.334831    0.395428   
  5000.0   1.0      0.0    -1.830555   -1.161207   -0.198371   0.292672    0.727105    3.7E-5        -0.459408      0.618415       0.837813    1.025507   1.376154   1.804862   1.874779   -2.351104   -0.606299   0.094228    0.27958     0.362802    0.405801    -2.540819   -0.611495   0.047342    0.26233     0.338759    0.395476   
  5000.0   1.5      0.0    -1.714288   -1.133983   -0.200235   0.28443     0.717725    -0.003658     -0.455054      0.608671       0.829132    1.014551   1.368846   1.807618   1.876124   -2.241023   -0.596442   0.085941    0.269991    0.35292     0.394249    -2.428355   -0.601768   0.039919    0.251859    0.330042    0.38364    
  5000.0   2.0      0.0    -1.623581   -1.11496    -0.203371   0.277157    0.710247    -0.007366     -0.453088      0.600846       0.82242     1.006119   1.362988   1.809572   1.876781   -2.156767   -0.591071   0.07858     0.262348    0.34545     0.385512    -2.341958   -0.596467   0.033084    0.243488    0.32325     0.374858   
  5000.0   2.5      0.0    -1.556935   -1.102406   -0.20685    0.271593    0.7048      -0.010426     -0.452394      0.595171       0.817593    0.99998    1.358629   1.811317   1.877363   -2.099014   -0.588704   0.072933    0.256816    0.34021     0.37932     -2.280343   -0.594082   0.02773     0.237447    0.318329    0.368837   
  5000.0   3.0      0.0    -1.513497   -1.094538   -0.210441   0.267622    0.701014    -0.012776     -0.452445      0.591279       0.81422     0.995559   1.355427   1.812874   1.878      -2.06646    -0.588298   0.068879    0.253041    0.336715    0.375128    -2.242223   -0.593544   0.023834    0.233371    0.314861    0.365027   
  5000.0   3.5      0.0    -1.491963   -1.089248   -0.213692   0.265802    0.699154    -0.013803     -0.452298      0.58948        0.812494    0.992943   1.353586   1.814643   1.879094   -2.056427   -0.588805   0.06697     0.251288    0.335096    0.373016    -2.225924   -0.593765   0.021997    0.231533    0.313027    0.363508   
  5000.0   4.0      0.0    -1.493791   -1.087058   -0.216974   0.266565    0.699606    -0.013378     -0.452147      0.590165       0.812744    0.99234    1.353173   1.816107   1.880639   -2.06805    -0.591088   0.06765     0.251944    0.335636    0.373209    -2.232158   -0.595572   0.022631    0.232318    0.31317     0.36449    
  5000.0   4.5      0.0    -1.518978   -1.087721   -0.22052    0.270223    0.702657    -0.011319     -0.451926      0.593618       0.815239    0.993984   1.354432   1.817688   1.882798   -2.099322   -0.595659   0.071216    0.255265    0.338558    0.375902    -2.260393   -0.599441   0.026012    0.235979    0.315548    0.368145   
  5000.0   5.0      0.0    -1.566979   -1.092413   -0.225102   0.276795    0.708451    -0.007855     -0.452248      0.599955       0.820136    0.99801    1.357414   1.81943    1.885536   -2.148346   -0.604011   0.077693    0.261365    0.34397     0.381161    -2.309652   -0.606828   0.032114    0.242635    0.320307    0.374498   
  5250.0   -1.0     0.0    -1.670168   -1.000331   -0.128827   0.317863    0.712669    0.041161      -0.373046      0.612861       0.814056    0.983184   1.292989   1.654868   1.720471   -2.127088   -0.490544   0.12166     0.268305    0.33806     0.371082    -2.356965   -0.494288   0.082411    0.257869    0.315757    0.365373   
  5250.0   -0.5     0.0    -1.670168   -1.000331   -0.128827   0.317863    0.712669    0.041161      -0.373046      0.612861       0.814056    0.983184   1.292989   1.654868   1.720471   -2.127088   -0.490544   0.12166     0.268305    0.33806     0.371082    -2.356965   -0.494288   0.082411    0.257869    0.315757    0.365373   
  5250.0   0.0      0.0    -1.670168   -1.000331   -0.128827   0.317863    0.712669    0.041161      -0.373046      0.612861       0.814056    0.983184   1.292989   1.654868   1.720471   -2.127088   -0.490544   0.12166     0.268305    0.33806     0.371082    -2.356965   -0.494288   0.082411    0.257869    0.315757    0.365373   
  5250.0   0.5      0.0    -1.670168   -1.000331   -0.128827   0.317863    0.712669    0.041161      -0.373046      0.612861       0.814056    0.983184   1.292989   1.654868   1.720471   -2.127088   -0.490544   0.12166     0.268305    0.33806     0.371082    -2.356965   -0.494288   0.082411    0.257869    0.315757    0.365373   
  5250.0   1.0      0.0    -1.480805   -0.951958   -0.114364   0.325178    0.719625    0.050257      -0.354132      0.618109       0.815509    0.977826   1.292606   1.663305   1.722907   -1.981225   -0.462727   0.129031    0.276534    0.337328    0.367841    -2.178962   -0.466505   0.090246    0.265013    0.318297    0.364023   
  5250.0   1.5      0.0    -1.380092   -0.935702   -0.119915   0.315928    0.710566    0.044756      -0.353957      0.608248       0.806288    0.966557   1.28622    1.667718   1.725585   -1.892982   -0.460093   0.119674    0.267376    0.326567    0.35577     -2.084469   -0.464079   0.081302    0.254861    0.30921     0.351435   
