# Teff     logg   Av    Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G   Gaia_BP   Gaia_RP   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y      SDSS_u      SDSS_g      SDSS_r      SDSS_i      SDSS_z     
  3750.0   4.5    0.0   -3.840628   -2.739363   -1.440459   -0.503011   0.558917    -0.672978     -1.684373      0.327743       0.83897     1.199316   1.748369   2.44167    2.6121     -3.935241   -2.074502   -0.813647   0.03806     0.426538    0.551762    -4.508128   -2.091088   -0.934298   -0.083891   0.319906    0.538222    -4.810295   -2.256932   -0.93413    -0.114703   0.377128   
  3750.0   5.0    0.0   -3.725246   -2.658944   -1.341402   -0.409046   0.608455    -0.600833     -1.583412      0.384151       0.879347    1.218852   1.742629   2.363369   2.549104   -3.845477   -1.992332   -0.708895   0.092958    0.460084    0.574918    -4.393367   -2.006489   -0.82374    -0.023636   0.361071    0.563131    -4.681132   -2.17341    -0.822965   -0.053086   0.414031   
  4000.0   -1.0   0.0   -5.714611   -2.810466   -0.92798    -0.077787   0.595413    -0.423874     -1.256347      0.456276       0.815183    1.206437   1.715094   2.255465   2.492047   -5.053104   -1.75937    -0.294505   0.112712    0.371986    0.505934    -6.425443   -1.771925   -0.386559   0.071936    0.297686    0.452212    -6.679264   -1.965321   -0.403254   0.056018    0.335474   
  4000.0   -0.5   0.0   -5.418806   -2.71523    -0.912291   -0.086848   0.582772    -0.427221     -1.238139      0.442218       0.801779    1.179323   1.698031   2.285691   2.510768   -4.951198   -1.706295   -0.303699   0.100372    0.357448    0.484612    -6.118087   -1.718076   -0.392687   0.056508    0.284853    0.434877    -6.384102   -1.902722   -0.408179   0.040926    0.322209   
  4000.0   0.0    0.0   -5.113248   -2.632477   -0.905      -0.095174   0.575038    -0.429484     -1.225289      0.432643       0.792886    1.157029   1.682982   2.310408   2.522929   -4.817134   -1.667157   -0.312677   0.093092    0.34812     0.469224    -5.802114   -1.678129   -0.400134   0.046197    0.276509    0.423917    -6.077775   -1.855956   -0.414692   0.030906    0.313727   
  4000.0   0.5    0.0   -4.821653   -2.564749   -0.906649   -0.10424    0.570554    -0.432439     -1.219092      0.425756       0.787205    1.139055   1.670223   2.33158    2.531397   -4.660799   -1.643112   -0.322952   0.089048    0.34262     0.458563    -5.501423   -1.653279   -0.410076   0.039037    0.271451    0.417837    -5.7853     -1.826187   -0.423829   0.023908    0.308762   
  4000.0   1.0    0.0   -4.555577   -2.508474   -0.914787   -0.114365   0.568352    -0.436288     -1.218018      0.420544       0.784101    1.125017   1.65967    2.349852   2.537458   -4.493659   -1.630409   -0.334983   0.086929    0.340098    0.45169     -5.227981   -1.6398     -0.422445   0.03364     0.268922    0.415543    -5.519429   -1.80911    -0.435381   0.018482    0.306507   
  4000.0   1.5    0.0   -4.322527   -2.462674   -0.928847   -0.126675   0.567528    -0.441834     -1.222161      0.415912       0.782976    1.114631   1.651555   2.365538   2.541893   -4.32912    -1.62754    -0.350063   0.085609    0.33993     0.447952    -4.989413   -1.636212   -0.438222   0.02874     0.268296    0.41626     -5.287795   -1.802797   -0.450223   0.013284    0.306331   
  4000.0   2.0    0.0   -4.125577   -2.425881   -0.947767   -0.141603   0.567778    -0.449189     -1.231012      0.411427       0.783677    1.107913   1.64629    2.378896   2.545252   -4.179726   -1.632418   -0.368827   0.084579    0.341875    0.447079    -4.789564   -1.640457   -0.457816   0.023764    0.26934     0.419582    -5.09325    -1.804826   -0.468674   0.007702    0.307995   
  4000.0   2.5    0.0   -3.965364   -2.397642   -0.970959   -0.159391   0.569003    -0.458361     -1.24441       0.406936       0.786094    1.104798   1.644147   2.390062   2.547801   -4.054621   -1.643601   -0.391603   0.083744    0.345775    0.448886    -4.62939    -1.651118   -0.481511   0.018598    0.271946    0.425209    -4.9357     -1.813575   -0.490969   0.001633    0.311366   
  4000.0   3.0    0.0   -3.839202   -2.377416   -0.997579   -0.179523   0.57149     -0.468825     -1.261764      0.402792       0.79034     1.105233   1.645258   2.399014   2.549511   -3.957323   -1.659747   -0.417857   0.083533    0.351657    0.453342    -4.506152   -1.666858   -0.508799   0.013726    0.276246    0.433029    -4.811619   -1.827674   -0.516584   -0.004389   0.316535   
  4000.0   3.5    0.0   -3.742533   -2.364203   -1.025786   -0.200063   0.576296    -0.47902      -1.281331      0.40026        0.797158    1.109524   1.64987    2.405365   2.549652   -3.886053   -1.679111   -0.445555   0.085225    0.360154    0.460907    -4.414506   -1.685905   -0.537593   0.010517    0.283025    0.443511    -4.715753   -1.845516   -0.543398   -0.008922   0.32422    
  4000.0   4.0    0.0   -3.667537   -2.35607    -1.049882   -0.214285   0.587865    -0.483534     -1.297641      0.404362       0.810369    1.119994   1.657883   2.40238    2.542465   -3.832478   -1.697717   -0.46742    0.09373     0.374758    0.474363    -4.344735   -1.704224   -0.560557   0.014217    0.296193    0.459653    -4.639012   -1.863586   -0.564164   -0.006587   0.338109   
  4000.0   4.5    0.0   -3.577817   -2.338838   -1.044279   -0.19771    0.6163      -0.463852     -1.287085      0.429487       0.838603    1.140719   1.661986   2.367252   2.510267   -3.760386   -1.694485   -0.454276   0.121639    0.402542    0.498568    -4.256512   -1.700492   -0.548639   0.039913    0.324577    0.48634     -4.540705   -1.860279   -0.551276   0.018596    0.366066   
  4000.0   5.0    0.0   -3.45749    -2.302135   -1.005416   -0.151304   0.655314    -0.421898     -1.246058      0.470624       0.874947    1.164987   1.658477   2.298156   2.454284   -3.660177   -1.661852   -0.405775   0.163251    0.436369    0.526455    -4.135339   -1.667164   -0.501122   0.08279     0.361247    0.516304    -4.407053   -1.826861   -0.504306   0.062076    0.401078   
  4250.0   -1.0   0.0   -4.542703   -2.296505   -0.647336   0.08659     0.662831    -0.267182     -0.978138      0.537446       0.84487     1.179846   1.643808   2.15115    2.336099   -4.563624   -1.366201   -0.120466   0.191358    0.389338    0.496843    -5.269301   -1.376781   -0.196049   0.163382    0.332889    0.450557    -5.451354   -1.538966   -0.208673   0.151311    0.361202   
  4250.0   -0.5   0.0   -4.542703   -2.296505   -0.647336   0.08659     0.662831    -0.267182     -0.978138      0.537446       0.84487     1.179846   1.643808   2.15115    2.336099   -4.563624   -1.366201   -0.120466   0.191358    0.389338    0.496843    -5.269301   -1.376781   -0.196049   0.163382    0.332889    0.450557    -5.451354   -1.538966   -0.208673   0.151311    0.361202   
  4250.0   0.0    0.0   -4.315789   -2.222166   -0.636704   0.07876     0.65325     -0.268492     -0.963158      0.52677        0.836013    1.160712   1.631466   2.171225   2.347433   -4.420046   -1.325876   -0.128366   0.181887    0.379208    0.4811      -5.032824   -1.336007   -0.201867   0.151279    0.324326    0.437582    -5.227274   -1.490887   -0.213895   0.13945     0.352192   
  4250.0   0.5    0.0   -4.084444   -2.159569   -0.633077   0.071232    0.647073    -0.269805     -0.953269      0.519228       0.829791    1.144679   1.620488   2.188203   2.354986   -4.254217   -1.297582   -0.136252   0.176188    0.372465    0.469624    -4.792756   -1.307163   -0.208929   0.143106    0.318462    0.429361    -4.998063   -1.456273   -0.220563   0.131521    0.346196   
  4250.0   1.0    0.0   -3.863697   -2.106494   -0.635144   0.064121    0.643351    -0.271271     -0.947378      0.513981       0.825466    1.131021   1.610576   2.203081   2.360409   -4.079185   -1.279263   -0.14392    0.173185    0.368158    0.461278    -4.564477   -1.288159   -0.21665    0.137803    0.314576    0.424592    -4.779315   -1.432908   -0.228017   0.12645     0.342379   
  4250.0   1.5    0.0   -3.664464   -2.06079    -0.641619   0.057454    0.641269    -0.272954     -0.944402      0.510301       0.822527    1.119403   1.601698   2.21621    2.364546   -3.909101   -1.26917    -0.151368   0.171895    0.365656    0.455354    -4.359215   -1.277216   -0.224663   0.13434     0.312116    0.422429    -4.582723   -1.418805   -0.235805   0.123172    0.340145   
  4250.0   2.0    0.0   -3.496291   -2.023711   -0.652214   0.05107     0.640531    -0.275147     -0.944539      0.507841       0.820854    1.109962   1.594215   2.227679   2.367876   -3.758897   -1.267635   -0.158821   0.171838    0.364741    0.45159     -4.187054   -1.274666   -0.233016   0.132215    0.310905    0.422478    -4.418016   -1.414303   -0.243927   0.121136    0.339291   
  4250.0   2.5    0.0   -3.364939   -1.994075   -0.665277   0.045027    0.640748    -0.277686     -0.946789      0.506225       0.820293    1.102633   1.588326   2.237438   2.370663   -3.639215   -1.27251    -0.16632    0.172394    0.365152    0.449596    -4.053826   -1.278402   -0.241421   0.130789    0.310692    0.424249    -4.291051   -1.417072   -0.252016   0.119668    0.339544   
  4250.0   3.0    0.0   -3.272966   -1.973467   -0.680555   0.039132    0.642135    -0.280688     -0.951545      0.505495       0.821154    1.097842   1.584652   2.245553   2.373181   -3.555605   -1.28387    -0.174199   0.17362     0.367116    0.449553    -3.961949   -1.288569   -0.25017    0.130059    0.311766    0.427779    -4.20404    -1.427259   -0.26031    0.118727    0.341158   
  4250.0   3.5    0.0   -3.216906   -1.961316   -0.697465   0.033284    0.644854    -0.284052     -0.958548      0.505636       0.823615    1.095737   1.58346    2.25213    2.37553    -3.506187   -1.300579   -0.182713   0.175553    0.370687    0.451455    -3.907581   -1.30408    -0.259427   0.129973    0.31428     0.432943    -4.153191   -1.443641   -0.268876   0.118244    0.344246   
  4250.0   4.0    0.0   -3.190657   -1.958131   -0.716333   0.027383    0.649662    -0.287671     -0.9682        0.507065       0.828313    1.096737   1.585069   2.257041   2.377335   -3.484709   -1.322724   -0.192174   0.178842    0.376462    0.455801    -3.883687   -1.325047   -0.269533   0.131002    0.31889     0.440259    -4.131395   -1.466399   -0.277953   0.118662    0.349442   
  4250.0   4.5    0.0   -3.182409   -1.964037   -0.735309   0.024236    0.660036    -0.28882      -0.978989      0.513202       0.838867    1.103382   1.589338   2.253705   2.37315    -3.477875   -1.34883    -0.199614   0.187479    0.387806    0.465444    -3.876867   -1.350061   -0.277835   0.137054    0.329278    0.452687    -4.125176   -1.494274   -0.284901   0.123908    0.360266   
  4250.0   5.0    0.0   -3.144655   -1.969989   -0.742935   0.033291    0.682885    -0.278331     -0.981643      0.532541       0.862199    1.120106   1.590871   2.223619   2.347772   -3.440189   -1.364811   -0.193505   0.209536    0.410946    0.48542     -3.837204   -1.365357   -0.2739     0.157025    0.352515    0.475248    -4.082649   -1.511938   -0.280432   0.143351    0.383341   
  4500.0   -1.0   0.0   -3.550101   -1.875583   -0.444236   0.201788    0.710726    -0.145744     -0.763469      0.594167       0.86093     1.144894   1.567024   2.04067    2.18264    -3.918706   -1.062267   -7.7E-5     0.248516    0.39596     0.480857    -4.281808   -1.071091   -0.063881   0.228411    0.354233    0.443308    -4.431208   -1.207154   -0.073125   0.219235    0.37515    
  4500.0   -0.5   0.0   -3.550101   -1.875583   -0.444236   0.201788    0.710726    -0.145744     -0.763469      0.594167       0.86093     1.144894   1.567024   2.04067    2.18264    -3.918706   -1.062267   -7.7E-5     0.248516    0.39596     0.480857    -4.281808   -1.071091   -0.063881   0.228411    0.354233    0.443308    -4.431208   -1.207154   -0.073125   0.219235    0.37515    
  4500.0   0.0    0.0   -3.550101   -1.875583   -0.444236   0.201788    0.710726    -0.145744     -0.763469      0.594167       0.86093     1.144894   1.567024   2.04067    2.18264    -3.918706   -1.062267   -7.7E-5     0.248516    0.39596     0.480857    -4.281808   -1.071091   -0.063881   0.228411    0.354233    0.443308    -4.431208   -1.207154   -0.073125   0.219235    0.37515    
  4500.0   0.5    0.0   -3.375717   -1.821418   -0.43881    0.194008    0.702596    -0.147297     -0.75299       0.584982       0.854471    1.130981   1.558064   2.052899   2.189435   -3.76669    -1.03477    -0.007986   0.24014     0.388096    0.468415    -4.100862   -1.043454   -0.070296   0.217759    0.347804    0.432525    -4.259224   -1.17401    -0.079232   0.208682    0.36825    
  4500.0   1.0    0.0   -3.207579   -1.77627    -0.437688   0.18648     0.696991    -0.14897      -0.746167      0.578142       0.849803    1.119471   1.550186   2.063309   2.193938   -3.608976   -1.015346   -0.015824   0.234686    0.382765    0.459367    -3.926793   -1.023776   -0.077505   0.210209    0.343274    0.425639    -4.093743   -1.149861   -0.086288   0.201236    0.363546   
  4500.0   1.5    0.0   -3.050602   -1.736549   -0.440178   0.179168    0.692777    -0.150862     -0.741829      0.572712       0.845981    1.109225   1.542689   2.072552   2.197093   -3.454706   -1.001822   -0.023531   0.230916    0.378868    0.452421    -3.764802   -1.009829   -0.085167   0.204556    0.339669    0.421247    -3.939598   -1.132172   -0.093885   0.195702    0.359999   
  4500.0   2.0    0.0   -2.910995   -1.702484   -0.446151   0.17252     0.689963    -0.152859     -0.739739      0.568711       0.843037    1.100319   1.535878   2.081128   2.199672   -3.315488   -0.994545   -0.030664   0.228763    0.376299    0.447392    -3.62189    -1.0019     -0.092703   0.200735    0.337008    0.419041    -3.802737   -1.121427   -0.101413   0.192002    0.357569   
  4500.0   2.5    0.0   -2.796041   -1.673447   -0.454949   0.166913    0.688324    -0.154757     -0.739231      0.566002       0.84095     1.092708   1.529883   2.08905    2.202004   -3.201861   -0.992859   -0.036864   0.227855    0.374926    0.444007    -3.505549   -0.999297   -0.099531   0.198364    0.33521     0.418684    -3.690561   -1.116973   -0.108238   0.189732    0.356139   
  4500.0   3.0    0.0   -2.712579   -1.651487   -0.466131   0.162816    0.688148    -0.156387     -0.740452      0.564914       0.840082    1.086895   1.525236   2.096246   2.204363   -3.121688   -0.997522   -0.041707   0.228333    0.375012    0.44248     -3.422545   -1.00281    -0.105177   0.197631    0.334569    0.420264    -3.610132   -1.119831   -0.113887   0.189067    0.355981   
  4500.0   3.5    0.0   -2.664313   -1.637116   -0.478701   0.160582    0.689466    -0.157508     -0.743018      0.565521       0.840574    1.083093   1.522261   2.102493   2.206856   -3.077121   -1.008001   -0.044868   0.230117    0.376607    0.442748    -3.375642   -1.011965   -0.109198   0.198484    0.335197    0.423597    -3.565436   -1.129515   -0.117875   0.189944    0.357168   
  4500.0   4.0    0.0   -2.650488   -1.630964   -0.492052   0.160289    0.692512    -0.158003     -0.746868      0.567943       0.842757    1.081642   1.521358   2.10786    2.209615   -3.065356   -1.024074   -0.046396   0.233286    0.37992     0.444942    -3.363312   -1.026602   -0.111572   0.200947    0.337366    0.42871     -3.555967   -1.145886   -0.120132   0.192361    0.359939   
  4500.0   4.5    0.0   -2.667868   -1.634564   -0.506994   0.161611    0.697625    -0.158195     -0.752895      0.572271       0.846974    1.082743   1.522684   2.112101   2.212397   -3.080708   -1.046865   -0.046726   0.238124    0.385199    0.4492      -3.381217   -1.047868   -0.112805   0.205187    0.341417    0.435715    -3.577979   -1.170209   -0.121097   0.196457    0.364595   
  4500.0   5.0    0.0   -2.706109   -1.649218   -0.523677   0.165308    0.707355    -0.157089     -0.761526      0.58054        0.855917    1.08824    1.525927   2.110446   2.211227   -3.11103    -1.07667    -0.045198   0.24718     0.39491     0.457538    -3.418045   -1.076126   -0.112525   0.213491    0.350066    0.446713    -3.620045   -1.202909   -0.120383   0.204472    0.373722   
  4750.0   -1.0   0.0   -3.103224   -1.630996   -0.344166   0.243445    0.710398    -0.085423     -0.643566      0.601815       0.846823    1.100629   1.479904   1.901873   2.027286   -3.488025   -0.893023   0.043899    0.253199    0.37996     0.450752    -3.822783   -0.900234   -0.011465   0.238507    0.342151    0.421646    -3.98939    -1.020918   -0.019334   0.230911    0.360556   
  4750.0   -0.5   0.0   -3.103224   -1.630996   -0.344166   0.243445    0.710398    -0.085423     -0.643566      0.601815       0.846823    1.100629   1.479904   1.901873   2.027286   -3.488025   -0.893023   0.043899    0.253199    0.37996     0.450752    -3.822783   -0.900234   -0.011465   0.238507    0.342151    0.421646    -3.98939    -1.020918   -0.019334   0.230911    0.360556   
  4750.0   0.0    0.0   -3.103224   -1.630996   -0.344166   0.243445    0.710398    -0.085423     -0.643566      0.601815       0.846823    1.100629   1.479904   1.901873   2.027286   -3.488025   -0.893023   0.043899    0.253199    0.37996     0.450752    -3.822783   -0.900234   -0.011465   0.238507    0.342151    0.421646    -3.98939    -1.020918   -0.019334   0.230911    0.360556   
  4750.0   0.5    0.0   -2.768024   -1.529374   -0.294989   0.280245    0.740852    -0.052529     -0.59473       0.63015        0.864821    1.10391    1.486098   1.921863   2.030894   -3.27529    -0.822737   0.081435    0.286574    0.392879    0.458558    -3.497808   -0.829906   0.026672    0.271229    0.362845    0.430717    -3.638564   -0.943834   0.019892    0.264182    0.378129   
  4750.0   1.0    0.0   -2.631291   -1.49205    -0.29394    0.272535    0.733394    -0.055032     -0.5885        0.621707       0.859244    1.092899   1.479379   1.929296   2.035366   -3.135963   -0.806237   0.073599    0.278711    0.385798    0.447765    -3.356995   -0.813481   0.019882    0.261493    0.357179    0.420674    -3.50335    -0.923556   0.013286    0.254468    0.371937   
  4750.0   1.5    0.0   -2.508247   -1.460603   -0.294963   0.265162    0.727515    -0.057536     -0.584357      0.614867       0.854831    1.083798   1.473364   1.935362   2.038173   -3.004609   -0.794226   0.066002    0.272691    0.380568    0.439597    -3.230584   -0.801425   0.012858    0.253824    0.352707    0.413684    -3.382406   -0.908222   0.006342    0.246819    0.36723    
  4750.0   2.0    0.0   -2.399662   -1.433889   -0.29804    0.258144    0.722764    -0.060121     -0.581962      0.609214       0.851061    1.075933   1.467841   1.94082    2.040129   -2.887555   -0.786192   0.05871     0.268064    0.37655     0.433295    -3.119907   -0.793171   0.005762    0.247791    0.348942    0.408919    -3.275854   -0.897229   -7.54E-4    0.240816    0.363458   
  4750.0   2.5    0.0   -2.30764    -1.41015    -0.302894   0.251768    0.718899    -0.062557     -0.580569      0.604578       0.847761    1.068903   1.462672   1.946058   2.041744   -2.790792   -0.781188   0.052004    0.26452     0.373449    0.428412    -3.027504   -0.78772    -9.81E-4    0.243069    0.345677    0.405894    -3.185634   -0.889543   -0.007543   0.236138    0.36037    
  4750.0   3.0    0.0   -2.236427   -1.391192   -0.310092   0.24661     0.716412    -0.064741     -0.580614      0.601455       0.845372    1.063173   1.458426   1.951393   2.043551   -2.720374   -0.780685   0.046467    0.262497    0.371628    0.425294    -2.957787   -0.786513   -0.00682    0.240092    0.343351    0.40488     -3.115686   -0.886905   -0.013462   0.233213    0.35838    
  4750.0   3.5    0.0   -2.190346   -1.376668   -0.318889   0.243596    0.715693    -0.066038     -0.581394      0.600363       0.844343    1.059058   1.4553     1.956554   2.045668   -2.678564   -0.784412   0.043024    0.262299    0.371454    0.424148    -2.914161   -0.789263   -0.010745   0.239231    0.342372    0.406037    -3.0708     -0.889176   -0.017485   0.232421    0.357863   
  4750.0   4.0    0.0   -2.172877   -1.367787   -0.328906   0.243106    0.717024    -0.066286     -0.582971      0.601587       0.845035    1.057003   1.45377    1.961483   2.048309   -2.666147   -0.79295    0.042003    0.264096    0.37319     0.425183    -2.899305   -0.796589   -0.012392   0.240651    0.343061    0.409462    -3.05504    -0.897128   -0.019231   0.23391     0.35911    
  4750.0   4.5    0.0   -2.184836   -1.366225   -0.339942   0.245299    0.720647    -0.065491     -0.585691      0.605339       0.847767    1.057334   1.454132   1.966069   2.051505   -2.680992   -0.80711    0.04352     0.26802     0.377062    0.428541    -2.913099   -0.809343   -0.011652   0.244487    0.345666    0.415239    -3.069429   -0.911772   -0.018588   0.237804    0.362358   
